RegionName,State,CountyName,Month,AverageHomePrice,Date
Rio Verde,AZ,Maricopa,2012-06,430100.0,2012-06-01
Pearce,AZ,Cochise,2012-06,91300.0,2012-06-01
Pine,AZ,Gila,2012-06,154200.0,2012-06-01
Kearny,AZ,Pinal,2012-06,93900.0,2012-06-01
Youngtown,AZ,Maricopa,2012-06,62900.0,2012-06-01
Pima,AZ,Graham,2012-06,122400.0,2012-06-01
Patagonia,AZ,Santa Cruz,2012-06,213700.0,2012-06-01
Vail,AZ,Pima,2012-06,220700.0,2012-06-01
Corona de Tucson,AZ,Pima,2012-06,155100.0,2012-06-01
Mayer,AZ,Yavapai,2012-06,83800.0,2012-06-01
Dewey-Humboldt,AZ,Yavapai,2012-06,166100.0,2012-06-01
Kirkland,AZ,Yavapai,2012-06,131000.0,2012-06-01
Black Canyon City,AZ,Yavapai,2012-06,99400.0,2012-06-01
Eagar,AZ,Apache,2012-06,111800.0,2012-06-01
Tombstone,AZ,Cochise,2012-06,112200.0,2012-06-01
Clifton,AZ,Greenlee,2012-06,52700.0,2012-06-01
Happy Jack,AZ,Coconino,2012-06,196400.0,2012-06-01
Saint David,AZ,Cochise,2012-06,148200.0,2012-06-01
Sonoita,AZ,Santa Cruz,2012-06,276100.0,2012-06-01
Star Valley,AZ,Gila,2012-06,156300.0,2012-06-01
Littletown,AZ,Pima,2012-06,82800.0,2012-06-01
Munds Park,AZ,Coconino,2012-06,213600.0,2012-06-01
Tubac,AZ,Santa Cruz,2012-06,237900.0,2012-06-01
Forest Lakes,AZ,Coconino,2012-06,206500.0,2012-06-01
Overgaard,AZ,Navajo,2012-06,152800.0,2012-06-01
Phoenix,AZ,Maricopa,2012-07,120400.0,2012-07-01
Tucson,AZ,Pima,2012-07,123900.0,2012-07-01
Mesa,AZ,Maricopa,2012-07,136200.0,2012-07-01
Chandler,AZ,Maricopa,2012-07,190000.0,2012-07-01
Glendale,AZ,Maricopa,2012-07,124500.0,2012-07-01
Gilbert,AZ,Maricopa,2012-07,199200.0,2012-07-01
Scottsdale,AZ,Maricopa,2012-07,324300.0,2012-07-01
Tempe,AZ,Maricopa,2012-07,162200.0,2012-07-01
Peoria,AZ,Maricopa,2012-07,162700.0,2012-07-01
Yuma,AZ,Yuma,2012-07,121500.0,2012-07-01
Queen Creek,AZ,Pinal,2012-07,143900.0,2012-07-01
Surprise,AZ,Maricopa,2012-07,155300.0,2012-07-01
Flagstaff,AZ,Coconino,2012-07,244900.0,2012-07-01
San Tan Valley,AZ,Pinal,2012-07,119000.0,2012-07-01
Casa Grande,AZ,Pinal,2012-07,96700.0,2012-07-01
Avondale,AZ,Maricopa,2012-07,122200.0,2012-07-01
Goodyear,AZ,Maricopa,2012-07,177800.0,2012-07-01
Lake Havasu City,AZ,Mohave,2012-07,154300.0,2012-07-01
Prescott,AZ,Yavapai,2012-07,229000.0,2012-07-01
Sierra Vista,AZ,Cochise,2012-07,169100.0,2012-07-01
Kingman,AZ,Mohave,2012-07,89300.0,2012-07-01
Buckeye,AZ,Maricopa,2012-07,118400.0,2012-07-01
Apache Junction,AZ,Pinal,2012-07,100800.0,2012-07-01
Oro Valley,AZ,Pima,2012-07,232400.0,2012-07-01
Anthem,AZ,Maricopa,2012-07,253200.0,2012-07-01
Sun City,AZ,Maricopa,2012-07,92300.0,2012-07-01
Bullhead City,AZ,Mohave,2012-07,122500.0,2012-07-01
Prescott Valley,AZ,Yavapai,2012-07,139700.0,2012-07-01
El Mirage,AZ,Maricopa,2012-07,87600.0,2012-07-01
Catalina Foothills,AZ,Pima,2012-07,376100.0,2012-07-01
Sun City West,AZ,Maricopa,2012-07,157100.0,2012-07-01
Somerton,AZ,Yuma,2012-07,93500.0,2012-07-01
Cottonwood,AZ,Yavapai,2012-07,130800.0,2012-07-01
Nogales,AZ,Santa Cruz,2012-07,90200.0,2012-07-01
Florence,AZ,Pinal,2012-07,117100.0,2012-07-01
Douglas,AZ,Cochise,2012-07,81600.0,2012-07-01
Sahuarita,AZ,Pima,2012-07,152100.0,2012-07-01
Fountain Hills,AZ,Maricopa,2012-07,290900.0,2012-07-01
Green Valley,AZ,Pima,2012-07,144900.0,2012-07-01
Tanque Verde,AZ,Pima,2012-07,313400.0,2012-07-01
Sedona,AZ,Yavapai,2012-07,349500.0,2012-07-01
San Luis,AZ,Yuma,2012-07,80200.0,2012-07-01
Eloy,AZ,Pinal,2012-07,,2012-07-01
Marana,AZ,Pima,2012-07,188400.0,2012-07-01
Show Low,AZ,Navajo,2012-07,145900.0,2012-07-01
Flowing Wells,AZ,Pima,2012-07,88000.0,2012-07-01
Rio Rico,AZ,Santa Cruz,2012-07,92200.0,2012-07-01
Safford,AZ,Graham,2012-07,116200.0,2012-07-01
Winslow,AZ,Navajo,2012-07,63800.0,2012-07-01
Coolidge,AZ,Pinal,2012-07,64400.0,2012-07-01
Tucson Estates,AZ,Pima,2012-07,157900.0,2012-07-01
Chino Valley,AZ,Yavapai,2012-07,167800.0,2012-07-01
Camp Verde,AZ,Yavapai,2012-07,153900.0,2012-07-01
Globe,AZ,Gila,2012-07,94600.0,2012-07-01
Paradise Valley,AZ,Maricopa,2012-07,1327300.0,2012-07-01
Payson,AZ,Gila,2012-07,165400.0,2012-07-01
Parker,AZ,La Paz,2012-07,128200.0,2012-07-01
Litchfield Park,AZ,Maricopa,2012-07,183900.0,2012-07-01
Benson,AZ,Cochise,2012-07,115900.0,2012-07-01
Hereford,AZ,Cochise,2012-07,223200.0,2012-07-01
Willcox,AZ,Cochise,2012-07,97100.0,2012-07-01
Gold Canyon,AZ,Pinal,2012-07,232900.0,2012-07-01
Bisbee,AZ,Cochise,2012-07,118600.0,2012-07-01
Page,AZ,Coconino,2012-07,199600.0,2012-07-01
Huachuca City,AZ,Cochise,2012-07,105400.0,2012-07-01
Tolleson,AZ,Maricopa,2012-07,71800.0,2012-07-01
Williams,AZ,Coconino,2012-07,148900.0,2012-07-01
Mohave Valley,AZ,Mohave,2012-07,108100.0,2012-07-01
Tortolita,AZ,Pima,2012-07,311700.0,2012-07-01
Wickenburg,AZ,Maricopa,2012-07,216800.0,2012-07-01
South Tucson,AZ,Pima,2012-07,61800.0,2012-07-01
Catalina,AZ,Pima,2012-07,196000.0,2012-07-01
Golden Valley,AZ,Mohave,2012-07,78300.0,2012-07-01
Valencia West,AZ,Pima,2012-07,113700.0,2012-07-01
Pinetop,AZ,Navajo,2012-07,211700.0,2012-07-01
Lakeside,AZ,Navajo,2012-07,131400.0,2012-07-01
Miami,AZ,Gila,2012-07,62700.0,2012-07-01
Cave Creek,AZ,Maricopa,2012-07,457100.0,2012-07-01
Wellton,AZ,Yuma,2012-07,104600.0,2012-07-01
Thatcher,AZ,Graham,2012-07,148500.0,2012-07-01
Snowflake,AZ,Navajo,2012-07,111300.0,2012-07-01
San Manuel,AZ,Pinal,2012-07,63000.0,2012-07-01
Three Points,AZ,Pima,2012-07,110900.0,2012-07-01
Rimrock,AZ,Yavapai,2012-07,105700.0,2012-07-01
New River,AZ,Maricopa,2012-07,226700.0,2012-07-01
Drexel-Alvernon,AZ,Pima,2012-07,78900.0,2012-07-01
Clarkdale,AZ,Yavapai,2012-07,174800.0,2012-07-01
Heber,AZ,Navajo,2012-07,130700.0,2012-07-01
Carefree,AZ,Maricopa,2012-07,601600.0,2012-07-01
Cornville,AZ,Yavapai,2012-07,204100.0,2012-07-01
Superior,AZ,Pinal,2012-07,53800.0,2012-07-01
Oracle,AZ,Pinal,2012-07,154500.0,2012-07-01
Amado,AZ,Pima,2012-07,116700.0,2012-07-01
Paulden,AZ,Yavapai,2012-07,148200.0,2012-07-01
Quartzsite,AZ,La Paz,2012-07,93300.0,2012-07-01
Rio Verde,AZ,Maricopa,2012-07,432900.0,2012-07-01
Pearce,AZ,Cochise,2012-07,92100.0,2012-07-01
Pine,AZ,Gila,2012-07,153100.0,2012-07-01
Kearny,AZ,Pinal,2012-07,90600.0,2012-07-01
Youngtown,AZ,Maricopa,2012-07,63500.0,2012-07-01
Pima,AZ,Graham,2012-07,121700.0,2012-07-01
Patagonia,AZ,Santa Cruz,2012-07,216600.0,2012-07-01
Vail,AZ,Pima,2012-07,221400.0,2012-07-01
Corona de Tucson,AZ,Pima,2012-07,157100.0,2012-07-01
Mayer,AZ,Yavapai,2012-07,83700.0,2012-07-01
Dewey-Humboldt,AZ,Yavapai,2012-07,167300.0,2012-07-01
Kirkland,AZ,Yavapai,2012-07,132300.0,2012-07-01
Black Canyon City,AZ,Yavapai,2012-07,101800.0,2012-07-01
Eagar,AZ,Apache,2012-07,109800.0,2012-07-01
Tombstone,AZ,Cochise,2012-07,113800.0,2012-07-01
Clifton,AZ,Greenlee,2012-07,52200.0,2012-07-01
Happy Jack,AZ,Coconino,2012-07,195600.0,2012-07-01
Saint David,AZ,Cochise,2012-07,150300.0,2012-07-01
Sonoita,AZ,Santa Cruz,2012-07,265900.0,2012-07-01
Star Valley,AZ,Gila,2012-07,155300.0,2012-07-01
Littletown,AZ,Pima,2012-07,83600.0,2012-07-01
Munds Park,AZ,Coconino,2012-07,213800.0,2012-07-01
Tubac,AZ,Santa Cruz,2012-07,240400.0,2012-07-01
Forest Lakes,AZ,Coconino,2012-07,206800.0,2012-07-01
Overgaard,AZ,Navajo,2012-07,152200.0,2012-07-01
Phoenix,AZ,Maricopa,2012-08,123300.0,2012-08-01
Tucson,AZ,Pima,2012-08,124500.0,2012-08-01
Mesa,AZ,Maricopa,2012-08,139300.0,2012-08-01
Chandler,AZ,Maricopa,2012-08,193000.0,2012-08-01
Glendale,AZ,Maricopa,2012-08,127600.0,2012-08-01
Gilbert,AZ,Maricopa,2012-08,202700.0,2012-08-01
Scottsdale,AZ,Maricopa,2012-08,328600.0,2012-08-01
Tempe,AZ,Maricopa,2012-08,165000.0,2012-08-01
Peoria,AZ,Maricopa,2012-08,165800.0,2012-08-01
Yuma,AZ,Yuma,2012-08,120700.0,2012-08-01
Queen Creek,AZ,Pinal,2012-08,146900.0,2012-08-01
Surprise,AZ,Maricopa,2012-08,157800.0,2012-08-01
Flagstaff,AZ,Coconino,2012-08,245000.0,2012-08-01
San Tan Valley,AZ,Pinal,2012-08,123000.0,2012-08-01
Casa Grande,AZ,Pinal,2012-08,98600.0,2012-08-01
Avondale,AZ,Maricopa,2012-08,126100.0,2012-08-01
Goodyear,AZ,Maricopa,2012-08,180300.0,2012-08-01
Lake Havasu City,AZ,Mohave,2012-08,155400.0,2012-08-01
Prescott,AZ,Yavapai,2012-08,231100.0,2012-08-01
Sierra Vista,AZ,Cochise,2012-08,170100.0,2012-08-01
Kingman,AZ,Mohave,2012-08,90100.0,2012-08-01
Buckeye,AZ,Maricopa,2012-08,121100.0,2012-08-01
Apache Junction,AZ,Pinal,2012-08,103100.0,2012-08-01
Oro Valley,AZ,Pima,2012-08,234200.0,2012-08-01
Anthem,AZ,Maricopa,2012-08,259100.0,2012-08-01
Sun City,AZ,Maricopa,2012-08,93500.0,2012-08-01
Bullhead City,AZ,Mohave,2012-08,123400.0,2012-08-01
Prescott Valley,AZ,Yavapai,2012-08,142000.0,2012-08-01
El Mirage,AZ,Maricopa,2012-08,91600.0,2012-08-01
Catalina Foothills,AZ,Pima,2012-08,376600.0,2012-08-01
Sun City West,AZ,Maricopa,2012-08,157700.0,2012-08-01
Somerton,AZ,Yuma,2012-08,92200.0,2012-08-01
Cottonwood,AZ,Yavapai,2012-08,132000.0,2012-08-01
Nogales,AZ,Santa Cruz,2012-08,92400.0,2012-08-01
Florence,AZ,Pinal,2012-08,119300.0,2012-08-01
Douglas,AZ,Cochise,2012-08,83200.0,2012-08-01
Sahuarita,AZ,Pima,2012-08,152600.0,2012-08-01
Fountain Hills,AZ,Maricopa,2012-08,293800.0,2012-08-01
Green Valley,AZ,Pima,2012-08,144500.0,2012-08-01
Tanque Verde,AZ,Pima,2012-08,313600.0,2012-08-01
Sedona,AZ,Yavapai,2012-08,353800.0,2012-08-01
San Luis,AZ,Yuma,2012-08,80400.0,2012-08-01
Eloy,AZ,Pinal,2012-08,62600.0,2012-08-01
Marana,AZ,Pima,2012-08,189000.0,2012-08-01
Show Low,AZ,Navajo,2012-08,146900.0,2012-08-01
Flowing Wells,AZ,Pima,2012-08,88400.0,2012-08-01
Rio Rico,AZ,Santa Cruz,2012-08,92500.0,2012-08-01
Safford,AZ,Graham,2012-08,115800.0,2012-08-01
Winslow,AZ,Navajo,2012-08,64800.0,2012-08-01
Coolidge,AZ,Pinal,2012-08,66000.0,2012-08-01
Tucson Estates,AZ,Pima,2012-08,158500.0,2012-08-01
Chino Valley,AZ,Yavapai,2012-08,169200.0,2012-08-01
Camp Verde,AZ,Yavapai,2012-08,154900.0,2012-08-01
Globe,AZ,Gila,2012-08,94200.0,2012-08-01
Paradise Valley,AZ,Maricopa,2012-08,1348800.0,2012-08-01
Payson,AZ,Gila,2012-08,164700.0,2012-08-01
Parker,AZ,La Paz,2012-08,127000.0,2012-08-01
Litchfield Park,AZ,Maricopa,2012-08,187300.0,2012-08-01
Benson,AZ,Cochise,2012-08,117000.0,2012-08-01
Hereford,AZ,Cochise,2012-08,226100.0,2012-08-01
Willcox,AZ,Cochise,2012-08,96600.0,2012-08-01
Gold Canyon,AZ,Pinal,2012-08,235400.0,2012-08-01
Bisbee,AZ,Cochise,2012-08,119100.0,2012-08-01
Page,AZ,Coconino,2012-08,200100.0,2012-08-01
Huachuca City,AZ,Cochise,2012-08,107400.0,2012-08-01
Tolleson,AZ,Maricopa,2012-08,72700.0,2012-08-01
Williams,AZ,Coconino,2012-08,150200.0,2012-08-01
Mohave Valley,AZ,Mohave,2012-08,109800.0,2012-08-01
Tortolita,AZ,Pima,2012-08,312100.0,2012-08-01
Wickenburg,AZ,Maricopa,2012-08,215300.0,2012-08-01
South Tucson,AZ,Pima,2012-08,60700.0,2012-08-01
Catalina,AZ,Pima,2012-08,197300.0,2012-08-01
Golden Valley,AZ,Mohave,2012-08,78400.0,2012-08-01
Valencia West,AZ,Pima,2012-08,114600.0,2012-08-01
Pinetop,AZ,Navajo,2012-08,212600.0,2012-08-01
Lakeside,AZ,Navajo,2012-08,132300.0,2012-08-01
Miami,AZ,Gila,2012-08,64100.0,2012-08-01
Cave Creek,AZ,Maricopa,2012-08,461500.0,2012-08-01
Wellton,AZ,Yuma,2012-08,104300.0,2012-08-01
Thatcher,AZ,Graham,2012-08,147700.0,2012-08-01
Snowflake,AZ,Navajo,2012-08,111500.0,2012-08-01
San Manuel,AZ,Pinal,2012-08,62200.0,2012-08-01
Three Points,AZ,Pima,2012-08,109500.0,2012-08-01
Rimrock,AZ,Yavapai,2012-08,106900.0,2012-08-01
New River,AZ,Maricopa,2012-08,229700.0,2012-08-01
Drexel-Alvernon,AZ,Pima,2012-08,78900.0,2012-08-01
Clarkdale,AZ,Yavapai,2012-08,175200.0,2012-08-01
Heber,AZ,Navajo,2012-08,132200.0,2012-08-01
Carefree,AZ,Maricopa,2012-08,604900.0,2012-08-01
Cornville,AZ,Yavapai,2012-08,206600.0,2012-08-01
Superior,AZ,Pinal,2012-08,54300.0,2012-08-01
Oracle,AZ,Pinal,2012-08,158100.0,2012-08-01
Amado,AZ,Pima,2012-08,116500.0,2012-08-01
Paulden,AZ,Yavapai,2012-08,149600.0,2012-08-01
Quartzsite,AZ,La Paz,2012-08,93100.0,2012-08-01
Rio Verde,AZ,Maricopa,2012-08,432300.0,2012-08-01
Pearce,AZ,Cochise,2012-08,92300.0,2012-08-01
Pine,AZ,Gila,2012-08,153000.0,2012-08-01
Kearny,AZ,Pinal,2012-08,88000.0,2012-08-01
Youngtown,AZ,Maricopa,2012-08,64200.0,2012-08-01
Pima,AZ,Graham,2012-08,122300.0,2012-08-01
Patagonia,AZ,Santa Cruz,2012-08,219300.0,2012-08-01
Vail,AZ,Pima,2012-08,221700.0,2012-08-01
Corona de Tucson,AZ,Pima,2012-08,157000.0,2012-08-01
Mayer,AZ,Yavapai,2012-08,83900.0,2012-08-01
Dewey-Humboldt,AZ,Yavapai,2012-08,170300.0,2012-08-01
Kirkland,AZ,Yavapai,2012-08,134400.0,2012-08-01
Black Canyon City,AZ,Yavapai,2012-08,104900.0,2012-08-01
Eagar,AZ,Apache,2012-08,107800.0,2012-08-01
Tombstone,AZ,Cochise,2012-08,113900.0,2012-08-01
Clifton,AZ,Greenlee,2012-08,52000.0,2012-08-01
Happy Jack,AZ,Coconino,2012-08,194000.0,2012-08-01
Saint David,AZ,Cochise,2012-08,151200.0,2012-08-01
Sonoita,AZ,Santa Cruz,2012-08,257100.0,2012-08-01
Star Valley,AZ,Gila,2012-08,153900.0,2012-08-01
Littletown,AZ,Pima,2012-08,83400.0,2012-08-01
Munds Park,AZ,Coconino,2012-08,213500.0,2012-08-01
Tubac,AZ,Santa Cruz,2012-08,241100.0,2012-08-01
Forest Lakes,AZ,Coconino,2012-08,205400.0,2012-08-01
Overgaard,AZ,Navajo,2012-08,150900.0,2012-08-01
Phoenix,AZ,Maricopa,2012-09,125800.0,2012-09-01
Tucson,AZ,Pima,2012-09,125100.0,2012-09-01
Mesa,AZ,Maricopa,2012-09,141900.0,2012-09-01
Chandler,AZ,Maricopa,2012-09,196100.0,2012-09-01
Glendale,AZ,Maricopa,2012-09,130000.0,2012-09-01
Gilbert,AZ,Maricopa,2012-09,206200.0,2012-09-01
Scottsdale,AZ,Maricopa,2012-09,332600.0,2012-09-01
Tempe,AZ,Maricopa,2012-09,167300.0,2012-09-01
Peoria,AZ,Maricopa,2012-09,168600.0,2012-09-01
Yuma,AZ,Yuma,2012-09,120000.0,2012-09-01
Queen Creek,AZ,Pinal,2012-09,148900.0,2012-09-01
Surprise,AZ,Maricopa,2012-09,159900.0,2012-09-01
Flagstaff,AZ,Coconino,2012-09,246200.0,2012-09-01
San Tan Valley,AZ,Pinal,2012-09,125700.0,2012-09-01
Casa Grande,AZ,Pinal,2012-09,100700.0,2012-09-01
Avondale,AZ,Maricopa,2012-09,129400.0,2012-09-01
Goodyear,AZ,Maricopa,2012-09,182400.0,2012-09-01
Lake Havasu City,AZ,Mohave,2012-09,157200.0,2012-09-01
Prescott,AZ,Yavapai,2012-09,234000.0,2012-09-01
Sierra Vista,AZ,Cochise,2012-09,169600.0,2012-09-01
Kingman,AZ,Mohave,2012-09,91300.0,2012-09-01
Buckeye,AZ,Maricopa,2012-09,123800.0,2012-09-01
Apache Junction,AZ,Pinal,2012-09,105300.0,2012-09-01
Oro Valley,AZ,Pima,2012-09,235700.0,2012-09-01
Anthem,AZ,Maricopa,2012-09,264800.0,2012-09-01
Sun City,AZ,Maricopa,2012-09,95200.0,2012-09-01
Bullhead City,AZ,Mohave,2012-09,125100.0,2012-09-01
Prescott Valley,AZ,Yavapai,2012-09,143900.0,2012-09-01
El Mirage,AZ,Maricopa,2012-09,95500.0,2012-09-01
Catalina Foothills,AZ,Pima,2012-09,376500.0,2012-09-01
Sun City West,AZ,Maricopa,2012-09,158600.0,2012-09-01
Somerton,AZ,Yuma,2012-09,91000.0,2012-09-01
Cottonwood,AZ,Yavapai,2012-09,133400.0,2012-09-01
Nogales,AZ,Santa Cruz,2012-09,94400.0,2012-09-01
Florence,AZ,Pinal,2012-09,120700.0,2012-09-01
Douglas,AZ,Cochise,2012-09,84300.0,2012-09-01
Sahuarita,AZ,Pima,2012-09,152400.0,2012-09-01
Fountain Hills,AZ,Maricopa,2012-09,297200.0,2012-09-01
Green Valley,AZ,Pima,2012-09,144300.0,2012-09-01
Tanque Verde,AZ,Pima,2012-09,314200.0,2012-09-01
Sedona,AZ,Yavapai,2012-09,356400.0,2012-09-01
San Luis,AZ,Yuma,2012-09,80500.0,2012-09-01
Eloy,AZ,Pinal,2012-09,62700.0,2012-09-01
Marana,AZ,Pima,2012-09,189000.0,2012-09-01
Show Low,AZ,Navajo,2012-09,147600.0,2012-09-01
Flowing Wells,AZ,Pima,2012-09,88100.0,2012-09-01
Rio Rico,AZ,Santa Cruz,2012-09,91800.0,2012-09-01
Safford,AZ,Graham,2012-09,115700.0,2012-09-01
Winslow,AZ,Navajo,2012-09,66100.0,2012-09-01
Coolidge,AZ,Pinal,2012-09,66700.0,2012-09-01
Tucson Estates,AZ,Pima,2012-09,159200.0,2012-09-01
Chino Valley,AZ,Yavapai,2012-09,170400.0,2012-09-01
Camp Verde,AZ,Yavapai,2012-09,155900.0,2012-09-01
Globe,AZ,Gila,2012-09,93500.0,2012-09-01
Paradise Valley,AZ,Maricopa,2012-09,1380000.0,2012-09-01
Payson,AZ,Gila,2012-09,163900.0,2012-09-01
Parker,AZ,La Paz,2012-09,124900.0,2012-09-01
Litchfield Park,AZ,Maricopa,2012-09,191200.0,2012-09-01
Benson,AZ,Cochise,2012-09,117000.0,2012-09-01
Hereford,AZ,Cochise,2012-09,225900.0,2012-09-01
Willcox,AZ,Cochise,2012-09,96700.0,2012-09-01
Gold Canyon,AZ,Pinal,2012-09,236700.0,2012-09-01
Bisbee,AZ,Cochise,2012-09,119300.0,2012-09-01
Page,AZ,Coconino,2012-09,199300.0,2012-09-01
Huachuca City,AZ,Cochise,2012-09,107700.0,2012-09-01
Tolleson,AZ,Maricopa,2012-09,73600.0,2012-09-01
Williams,AZ,Coconino,2012-09,152000.0,2012-09-01
Mohave Valley,AZ,Mohave,2012-09,112000.0,2012-09-01
Tortolita,AZ,Pima,2012-09,312100.0,2012-09-01
Wickenburg,AZ,Maricopa,2012-09,212400.0,2012-09-01
South Tucson,AZ,Pima,2012-09,60200.0,2012-09-01
Catalina,AZ,Pima,2012-09,197600.0,2012-09-01
Golden Valley,AZ,Mohave,2012-09,78900.0,2012-09-01
Valencia West,AZ,Pima,2012-09,116300.0,2012-09-01
Pinetop,AZ,Navajo,2012-09,213900.0,2012-09-01
Lakeside,AZ,Navajo,2012-09,133600.0,2012-09-01
Miami,AZ,Gila,2012-09,64300.0,2012-09-01
Cave Creek,AZ,Maricopa,2012-09,465500.0,2012-09-01
Wellton,AZ,Yuma,2012-09,104300.0,2012-09-01
Thatcher,AZ,Graham,2012-09,147000.0,2012-09-01
Snowflake,AZ,Navajo,2012-09,111700.0,2012-09-01
San Manuel,AZ,Pinal,2012-09,61600.0,2012-09-01
Three Points,AZ,Pima,2012-09,109000.0,2012-09-01
Rimrock,AZ,Yavapai,2012-09,109000.0,2012-09-01
New River,AZ,Maricopa,2012-09,233600.0,2012-09-01
Drexel-Alvernon,AZ,Pima,2012-09,78800.0,2012-09-01
Clarkdale,AZ,Yavapai,2012-09,175400.0,2012-09-01
Heber,AZ,Navajo,2012-09,133800.0,2012-09-01
Carefree,AZ,Maricopa,2012-09,605800.0,2012-09-01
Cornville,AZ,Yavapai,2012-09,210300.0,2012-09-01
Superior,AZ,Pinal,2012-09,56700.0,2012-09-01
Oracle,AZ,Pinal,2012-09,162200.0,2012-09-01
Amado,AZ,Pima,2012-09,117900.0,2012-09-01
Paulden,AZ,Yavapai,2012-09,150800.0,2012-09-01
Quartzsite,AZ,La Paz,2012-09,92700.0,2012-09-01
Rio Verde,AZ,Maricopa,2012-09,429100.0,2012-09-01
Pearce,AZ,Cochise,2012-09,92100.0,2012-09-01
Pine,AZ,Gila,2012-09,152800.0,2012-09-01
Kearny,AZ,Pinal,2012-09,86200.0,2012-09-01
Youngtown,AZ,Maricopa,2012-09,64800.0,2012-09-01
Pima,AZ,Graham,2012-09,123300.0,2012-09-01
Patagonia,AZ,Santa Cruz,2012-09,221900.0,2012-09-01
Vail,AZ,Pima,2012-09,222300.0,2012-09-01
Corona de Tucson,AZ,Pima,2012-09,157300.0,2012-09-01
Mayer,AZ,Yavapai,2012-09,84100.0,2012-09-01
Dewey-Humboldt,AZ,Yavapai,2012-09,174000.0,2012-09-01
Kirkland,AZ,Yavapai,2012-09,137400.0,2012-09-01
Black Canyon City,AZ,Yavapai,2012-09,107400.0,2012-09-01
Eagar,AZ,Apache,2012-09,105700.0,2012-09-01
Tombstone,AZ,Cochise,2012-09,113400.0,2012-09-01
Clifton,AZ,Greenlee,2012-09,51900.0,2012-09-01
Happy Jack,AZ,Coconino,2012-09,193200.0,2012-09-01
Saint David,AZ,Cochise,2012-09,150400.0,2012-09-01
Sonoita,AZ,Santa Cruz,2012-09,252100.0,2012-09-01
Star Valley,AZ,Gila,2012-09,152100.0,2012-09-01
Littletown,AZ,Pima,2012-09,83000.0,2012-09-01
Munds Park,AZ,Coconino,2012-09,213200.0,2012-09-01
Tubac,AZ,Santa Cruz,2012-09,240200.0,2012-09-01
Forest Lakes,AZ,Coconino,2012-09,203800.0,2012-09-01
Overgaard,AZ,Navajo,2012-09,149900.0,2012-09-01
Phoenix,AZ,Maricopa,2012-10,128300.0,2012-10-01
Tucson,AZ,Pima,2012-10,126000.0,2012-10-01
Mesa,AZ,Maricopa,2012-10,144200.0,2012-10-01
Chandler,AZ,Maricopa,2012-10,198900.0,2012-10-01
Glendale,AZ,Maricopa,2012-10,132200.0,2012-10-01
Gilbert,AZ,Maricopa,2012-10,209400.0,2012-10-01
Scottsdale,AZ,Maricopa,2012-10,336700.0,2012-10-01
Tempe,AZ,Maricopa,2012-10,169200.0,2012-10-01
Peoria,AZ,Maricopa,2012-10,171000.0,2012-10-01
Yuma,AZ,Yuma,2012-10,120000.0,2012-10-01
Queen Creek,AZ,Pinal,2012-10,150100.0,2012-10-01
Surprise,AZ,Maricopa,2012-10,162200.0,2012-10-01
Flagstaff,AZ,Coconino,2012-10,247400.0,2012-10-01
San Tan Valley,AZ,Pinal,2012-10,127500.0,2012-10-01
Casa Grande,AZ,Pinal,2012-10,102100.0,2012-10-01
Avondale,AZ,Maricopa,2012-10,132100.0,2012-10-01
Goodyear,AZ,Maricopa,2012-10,184200.0,2012-10-01
Lake Havasu City,AZ,Mohave,2012-10,159800.0,2012-10-01
Prescott,AZ,Yavapai,2012-10,235600.0,2012-10-01
Sierra Vista,AZ,Cochise,2012-10,168600.0,2012-10-01
Kingman,AZ,Mohave,2012-10,93100.0,2012-10-01
Buckeye,AZ,Maricopa,2012-10,126400.0,2012-10-01
Apache Junction,AZ,Pinal,2012-10,107600.0,2012-10-01
Oro Valley,AZ,Pima,2012-10,237200.0,2012-10-01
Anthem,AZ,Maricopa,2012-10,268800.0,2012-10-01
Sun City,AZ,Maricopa,2012-10,96900.0,2012-10-01
Bullhead City,AZ,Mohave,2012-10,127900.0,2012-10-01
Prescott Valley,AZ,Yavapai,2012-10,145400.0,2012-10-01
El Mirage,AZ,Maricopa,2012-10,99000.0,2012-10-01
Catalina Foothills,AZ,Pima,2012-10,376300.0,2012-10-01
Sun City West,AZ,Maricopa,2012-10,160200.0,2012-10-01
Somerton,AZ,Yuma,2012-10,91300.0,2012-10-01
Cottonwood,AZ,Yavapai,2012-10,134300.0,2012-10-01
Nogales,AZ,Santa Cruz,2012-10,95700.0,2012-10-01
Florence,AZ,Pinal,2012-10,121100.0,2012-10-01
Douglas,AZ,Cochise,2012-10,84900.0,2012-10-01
Sahuarita,AZ,Pima,2012-10,153300.0,2012-10-01
Fountain Hills,AZ,Maricopa,2012-10,300200.0,2012-10-01
Green Valley,AZ,Pima,2012-10,144500.0,2012-10-01
Tanque Verde,AZ,Pima,2012-10,316800.0,2012-10-01
Sedona,AZ,Yavapai,2012-10,356400.0,2012-10-01
San Luis,AZ,Yuma,2012-10,81100.0,2012-10-01
Eloy,AZ,Pinal,2012-10,62000.0,2012-10-01
Marana,AZ,Pima,2012-10,188500.0,2012-10-01
Show Low,AZ,Navajo,2012-10,148900.0,2012-10-01
Flowing Wells,AZ,Pima,2012-10,87900.0,2012-10-01
Rio Rico,AZ,Santa Cruz,2012-10,90500.0,2012-10-01
Safford,AZ,Graham,2012-10,116100.0,2012-10-01
Winslow,AZ,Navajo,2012-10,67200.0,2012-10-01
